,footlength,Age,weightkg,stature,waistbreadth/chestbreadth,error,waistcircumference
454,275,19,684,1738,1.017921146953405,26.9176025390625,804
455,283,23,904,1868,1.1184668989547037,-3.94873046875,918
456,264,37,906,1668,1.2777777777777777,6.6649169921875,1060
457,285,39,1094,1853,1.273356401384083,-35.037353515625,1075
458,232,29,774,1571,1.2218430034129693,37.304931640625,1009
459,285,21,904,1723,1.2692307692307692,24.8212890625,1022
460,285,29,992,1829,1.0718562874251496,24.55584716796875,999
461,254,31,777,1696,1.1076388888888888,22.3292236328125,932
462,270,19,628,1727,0.9702602230483272,0.53204345703125,741
463,286,19,791,1785,1.0875420875420876,33.68048095703125,879
464,264,21,662,1698,1.0401459854014599,19.60955810546875,801
465,287,32,868,1845,1.1730103806228374,37.48785400390625,973
466,274,28,768,1772,1.0689655172413792,24.60540771484375,880
467,274,38,856,1714,1.0993788819875776,66.26470947265625,1029
468,278,24,942,1772,1.2294520547945205,-6.35595703125,1004
469,264,36,799,1747,1.0314685314685315,-23.71588134765625,865
470,289,32,856,1743,1.2527881040892193,28.39068603515625,990
471,280,29,899,1766,1.2899628252788105,-17.87774658203125,988
472,266,27,1204,1800,1.2879256965944272,-5.87939453125,1183
473,266,28,744,1784,0.9801980198019802,11.38641357421875,820
474,269,21,809,1773,1.0344827586206897,-48.48211669921875,806
475,265,21,732,1727,1.0569395017793595,19.5618896484375,844
476,263,31,778,1719,1.1977611940298507,-13.9951171875,917
477,275,23,603,1801,0.9653846153846154,-0.9498291015625,725
478,269,28,724,1781,1.0316901408450705,20.96673583984375,839
479,273,37,830,1713,1.2087912087912087,14.25396728515625,986
480,273,24,784,1749,1.0742049469964665,-9.68975830078125,855
481,252,21,663,1619,1.1066176470588236,51.8865966796875,877
482,256,38,760,1658,1.0503355704697988,72.77191162109375,969
483,289,32,937,1822,1.070945945945946,-10.22589111328125,930
484,269,28,931,1730,1.359073359073359,-71.5592041015625,996
485,246,30,756,1661,1.1263537906137184,10.48101806640625,923
486,282,27,833,1858,1.1254612546125462,-21.13861083984375,872
487,275,23,757,1765,1.0413793103448277,27.37469482421875,858
488,297,26,1008,1952,1.1731448763250882,-43.3248291015625,947
489,271,20,1042,1800,1.1441717791411044,54.54248046875,1081
490,262,18,692,1708,1.0601503759398496,-6.879150390625,793
491,259,31,910,1749,1.0977198697068404,18.6351318359375,1002
492,259,33,861,1649,1.1382636655948553,18.521484375,1012
493,273,35,835,1705,1.1153846153846154,26.537353515625,970
494,289,21,994,1836,1.2060810810810811,-6.5477294921875,999
495,274,20,645,1825,1.1011673151750974,1.0045166015625,779
496,267,26,613,1653,1.026615969581749,-44.56988525390625,715
497,259,30,708,1720,1.1178571428571429,7.1231689453125,865
498,264,28,889,1708,1.3017543859649123,2.3558349609375,1026
499,259,25,836,1725,1.1433224755700326,48.54888916015625,990
500,291,28,1180,1835,1.2103658536585367,3.358642578125,1130
501,260,22,859,1728,1.2683823529411764,-3.83868408203125,975
502,274,27,892,1748,1.1394557823129252,1.749755859375,953
503,288,28,751,1805,1.0424028268551238,13.47149658203125,830
504,265,40,778,1735,1.0494699646643109,24.38555908203125,917
505,269,30,831,1687,1.09,20.82452392578125,950
506,279,30,749,1710,1.1102941176470589,11.38189697265625,880
507,280,22,630,1786,0.9411764705882353,-15.44110107421875,715
508,265,33,880,1751,1.1122807017543859,-84.97235107421875,891
509,269,28,722,1750,1.1291512915129152,-11.7906494140625,848
510,253,18,621,1758,1.1146245059288538,-12.9564208984375,767
511,266,20,750,1785,1.0602836879432624,29.72430419921875,860
512,276,41,969,1763,1.261744966442953,2.2237548828125,1069
513,253,33,854,1708,1.1394557823129252,-10.6527099609375,971
514,261,38,907,1763,1.1721854304635762,-37.84930419921875,981
515,261,29,858,1750,1.1193548387096774,1.2130126953125,949
516,249,39,866,1710,1.3028169014084507,20.6732177734375,1055
517,280,20,927,1803,1.210344827586207,0.35919189453125,980
518,249,34,910,1725,1.160655737704918,-16.5147705078125,1009
519,272,33,942,1817,1.0590062111801242,59.496337890625,1018
520,260,29,736,1723,1.1349480968858132,65.49798583984375,947
521,244,24,666,1598,1.146067415730337,38.18524169921875,899
522,281,26,784,1717,1.103846153846154,-70.2080078125,805
523,271,22,1208,1737,1.3344155844155845,-14.2366943359375,1189
524,271,24,999,1814,1.2819672131147541,70.68505859375,1127
525,264,29,804,1721,1.2266187050359711,-4.2398681640625,951
526,276,37,951,1818,1.1266233766233766,9.15509033203125,1003
527,271,31,880,1735,1.1512027491408934,-29.41357421875,946
528,256,25,757,1760,1.0905797101449275,1.1875,864
529,270,22,819,1793,1.08,64.3807373046875,939
530,281,25,972,1722,1.2926829268292683,-12.9556884765625,1051
531,270,21,945,1850,1.185430463576159,31.86810302734375,1010
532,264,20,912,1719,1.0460122699386503,11.91400146484375,947
533,263,34,761,1740,0.9888475836431226,-54.98297119140625,784
534,266,27,902,1731,1.1373801916932906,19.44085693359375,1007
535,274,29,813,1842,1.0833333333333333,-3.9163818359375,873
536,265,21,1066,1800,1.2926829268292683,-44.4739990234375,1056
537,274,28,782,1710,1.198501872659176,-3.952392578125,918
538,266,40,1018,1803,1.2053872053872055,-52.3485107421875,1031
539,289,24,818,1800,1.0833333333333333,8.49725341796875,867
540,277,40,847,1744,1.0207612456747406,6.5638427734375,919
541,269,27,1005,1735,1.063063063063063,-16.04962158203125,997
542,261,38,925,1706,1.2218430034129693,14.5616455078125,1070
543,252,23,651,1687,1.062730627306273,4.608642578125,797
544,285,23,867,1803,1.069182389937107,54.21502685546875,938
545,284,24,867,1897,1.0519031141868511,-18.2178955078125,845
546,275,32,914,1768,1.2639405204460967,-68.66204833984375,945
547,247,25,771,1652,1.2804428044280443,5.0419921875,977
548,270,23,635,1749,0.9748201438848921,6.99591064453125,753
549,269,27,872,1772,1.2822299651567943,7.1416015625,1002
550,272,36,894,1788,1.1845637583892616,8.8916015625,1000
551,286,21,866,1833,1.091549295774648,3.63946533203125,881
552,272,29,829,1760,1.069767441860465,10.12689208984375,907
553,257,33,607,1662,1.209016393442623,-38.2049560546875,800
554,288,26,1029,1899,1.20327868852459,19.25628662109375,1039
555,275,25,681,1700,1.0172413793103448,31.013427734375,816
556,298,28,889,1923,1.053156146179402,3.385498046875,897
557,284,31,716,1782,1.0650684931506849,-0.23248291015625,815
558,269,43,816,1773,1.1563636363636363,16.32281494140625,961
559,278,33,885,1779,1.2096219931271477,43.85040283203125,1022
560,255,25,863,1718,1.2268041237113403,7.0750732421875,1000
561,265,24,942,1744,1.2727272727272727,-14.1951904296875,1025
562,268,27,958,1761,1.2067796610169492,-23.246826171875,1007
563,267,31,625,1722,0.9442508710801394,35.3673095703125,777
564,278,24,772,1814,1.2040816326530612,-43.4493408203125,845
565,273,22,722,1786,1.021978021978022,-2.19659423828125,799
566,254,22,975,1659,1.1782178217821782,61.501708984375,1098
567,281,24,879,1711,1.166089965397924,11.4525146484375,956
568,270,21,1071,1647,1.3299319727891157,-1.5634765625,1134
569,263,22,872,1710,1.2373540856031129,-65.947265625,926
570,297,30,742,1805,0.9506578947368421,45.77117919921875,815
571,249,26,649,1671,1.078358208955224,-17.19158935546875,789
572,258,23,654,1735,0.9568106312292359,55.80413818359375,811
573,283,25,871,1758,1.2611940298507462,-14.443115234375,958
574,272,24,942,1804,1.2121212121212122,-5.59698486328125,996
575,265,26,837,1731,1.2310469314079422,19.80255126953125,983
576,282,31,745,1779,1.1022727272727273,-50.2822265625,803
577,296,25,1087,1852,1.212837837837838,-13.21240234375,1038
578,257,25,1019,1725,1.2466216216216217,9.46142578125,1078
579,262,38,906,1768,1.2570422535211268,-2.7918701171875,1035
580,255,34,831,1709,1.3151750972762646,-8.92816162109375,999
581,264,26,862,1740,1.288808664259928,26.36956787109375,1020
582,280,42,1014,1836,1.2168284789644013,30.04345703125,1088
583,280,36,926,1747,1.1890909090909092,3.44854736328125,1014
584,276,29,808,1725,1.111913357400722,-66.8831787109375,836
585,269,34,972,1745,1.2668810289389068,7.5523681640625,1080
586,258,30,823,1736,1.077922077922078,88.5904541015625,1006
587,274,39,659,1825,0.9891696750902527,4.2413330078125,779
588,268,27,878,1742,1.0757097791798107,18.272705078125,950
589,280,31,918,1793,1.1795774647887325,-57.083740234375,925
590,277,42,1114,1747,1.3237179487179487,25.8756103515625,1214
591,264,20,740,1743,1.0108695652173914,-5.88433837890625,801
592,287,27,949,1832,1.1385135135135136,3.12249755859375,972
593,275,25,698,1708,1.0551181102362204,-37.75616455078125,772
594,280,28,968,1802,1.1414473684210527,-7.3245849609375,988
595,268,29,883,1757,1.1270358306188926,13.17181396484375,976
596,296,34,982,1861,1.1582491582491583,-8.7816162109375,983
597,265,26,793,1800,1.098901098901099,-20.77825927734375,859
598,277,47,918,1708,1.1191222570532915,47.808837890625,1063
599,287,26,900,1774,1.1945392491467577,65.655517578125,1031
600,267,29,1009,1723,1.183673469387755,-6.7113037109375,1051
601,286,19,625,1828,1.0348837209302326,6.90594482421875,748
602,278,31,1161,1808,1.28,-31.5693359375,1136
603,270,28,683,1683,0.9653979238754326,-0.75482177734375,775
604,288,34,652,1736,0.8929889298892989,7.27520751953125,740
605,261,39,808,1722,1.0952380952380953,-21.3870849609375,915
606,267,27,1034,1761,1.2412587412587412,-36.2640380859375,1051
607,274,49,1077,1814,1.261290322580645,64.9873046875,1207
608,290,22,737,1815,1.007168458781362,23.60760498046875,802
609,277,50,959,1800,1.3058419243986255,37.5013427734375,1116
610,270,40,867,1822,1.2080291970802919,73.2276611328125,1042
611,258,43,776,1654,1.1340579710144927,-37.19146728515625,918
612,256,32,927,1621,1.3299319727891157,69.1064453125,1124
613,274,31,783,1716,1.129496402877698,10.5374755859375,912
614,264,29,862,1644,1.268041237113402,49.82696533203125,1072
615,263,44,960,1682,1.207017543859649,-28.3204345703125,1042
616,257,28,609,1651,1.1142857142857143,-39.95050048828125,756
617,272,39,904,1704,1.1153846153846154,-3.745361328125,1003
618,279,33,803,1784,1.0650684931506849,1.72723388671875,886
619,254,20,750,1640,1.09375,41.960693359375,911
620,280,26,708,1688,1.041044776119403,4.04248046875,815
621,260,36,803,1795,1.0902777777777777,-19.63787841796875,891
622,277,28,681,1839,1.0036231884057971,-8.85394287109375,765
623,260,51,840,1710,1.1711409395973154,32.775634765625,1041
624,273,35,929,1730,1.157377049180328,38.6278076171875,1054
625,272,37,975,1669,1.2236842105263157,76.2264404296875,1152
626,284,28,1108,1782,1.212218649517685,1.703125,1107
627,274,45,801,1745,1.0795847750865053,-16.69384765625,908
628,251,29,866,1655,1.1140065146579805,37.8814697265625,1018
629,301,32,979,1803,1.1639344262295082,2.38580322265625,995
630,286,45,1164,1735,1.4495114006514658,125.5125732421875,1358
631,269,37,977,1729,1.2414965986394557,-14.2071533203125,1067
632,273,21,793,1738,1.0851851851851853,-24.97003173828125,845
633,269,48,855,1780,1.1481481481481481,-43.62353515625,934
634,277,28,818,1836,1.137809187279152,5.11981201171875,901
635,262,33,921,1722,1.381132075471698,11.54931640625,1091
636,283,26,1140,1907,1.1961414790996785,16.8458251953125,1100
637,271,43,882,1639,1.1885521885521886,-19.4036865234375,1013
638,274,41,878,1784,1.1777777777777778,-86.38128662109375,895
639,244,26,874,1657,1.223021582733813,-47.47113037109375,972
640,263,48,734,1743,1.2169117647058822,19.3223876953125,932
641,268,41,999,1763,1.2379421221864952,-42.8863525390625,1050
642,260,31,902,1688,1.2972027972027973,-0.8284912109375,1047
643,274,28,882,1751,1.137123745819398,23.8197021484375,975
644,267,36,857,1808,1.155115511551155,12.748046875,969
645,266,24,862,1818,1.2166064981949458,42.52264404296875,999
646,255,41,841,1670,1.2740213523131672,-24.624755859375,1002
647,294,27,1084,1893,1.2335526315789473,19.6270751953125,1071
648,292,29,816,1802,1.0787671232876712,22.55242919921875,890
649,256,27,914,1697,1.2013422818791946,42.787353515625,1071
650,261,31,930,1722,1.3202846975088969,-13.4127197265625,1056
651,268,45,897,1745,1.27007299270073,-17.3851318359375,1021
652,270,37,982,1729,1.1815286624203822,37.3372802734375,1104
653,245,42,829,1740,1.25,-44.4254150390625,962
654,249,36,771,1674,1.1,-36.97845458984375,886
655,253,32,903,1742,1.1302931596091206,0.3175048828125,1000
656,265,29,880,1777,1.2040816326530612,31.535400390625,1013
657,270,41,1043,1780,1.1768488745980707,15.327392578125,1112
658,252,27,633,1600,1.1244979919678715,-0.6129150390625,826
659,269,30,973,1707,1.2281879194630871,-11.2645263671875,1049
660,270,49,797,1781,1.170731707317073,31.76873779296875,970
661,279,19,720,1765,1.1062271062271063,-3.95440673828125,820
662,275,19,659,1784,1.032967032967033,10.54266357421875,778
663,288,28,1247,1808,1.263975155279503,-33.7691650390625,1165
664,252,30,821,1702,1.1978021978021978,-14.15240478515625,960
665,273,24,759,1777,1.1209964412811388,21.68389892578125,883
666,262,25,774,1728,1.1575091575091576,-16.76177978515625,888
667,250,30,775,1746,1.055363321799308,7.86724853515625,882
668,269,21,785,1717,1.1203007518796992,-10.54168701171875,875
669,283,30,753,1809,1.146341463414634,-37.968994140625,821
670,277,19,872,1742,1.1363636363636365,-30.35101318359375,902
671,293,22,918,1946,1.1221122112211221,26.70281982421875,954
672,276,24,900,1787,1.1695501730103806,0.7652587890625,963
673,266,25,825,1825,1.158450704225352,44.88836669921875,943
674,292,22,877,1915,1.0701754385964912,-23.308349609375,851
675,294,18,860,1831,1.1470588235294117,11.22900390625,907
676,281,20,932,1798,1.1993243243243243,13.2457275390625,992
677,270,19,699,1770,1.0277777777777777,-21.26190185546875,767
678,279,18,723,1733,1.0678571428571428,20.36138916015625,835
679,257,20,704,1706,1.0520833333333333,42.21490478515625,851
680,295,30,837,1802,0.9794520547945206,20.2974853515625,864
681,260,25,795,1707,1.1580882352941178,-36.7808837890625,887
682,283,27,1222,1736,1.4,47.41650390625,1287
683,273,31,974,1787,1.3071428571428572,58.350341796875,1124
684,243,31,684,1613,1.0766423357664234,-15.0289306640625,846
685,254,23,584,1638,1.0610687022900764,51.97216796875,813
686,281,32,961,1779,1.235494880546075,40.0625,1070
687,284,29,666,1770,0.9737827715355806,-24.57952880859375,735
688,258,29,938,1734,1.2222222222222223,-23.6475830078125,1015
689,270,34,776,1712,1.0592334494773519,12.67840576171875,895
690,288,27,903,1817,1.1373239436619718,-8.42535400390625,932
691,255,27,601,1618,1.0447154471544715,-11.13641357421875,762
692,260,26,732,1673,1.102112676056338,20.9237060546875,884
693,278,33,1026,1745,1.1730769230769231,-2.1820068359375,1070
694,291,23,675,1836,0.9392857142857143,-3.1280517578125,739
695,279,38,738,1722,1.0298507462686568,-7.0401611328125,836
696,274,37,941,1718,1.2526315789473683,22.5830078125,1080
697,277,23,759,1824,1.033210332103321,1.20654296875,816
698,287,30,887,1941,1.119718309859155,-14.71551513671875,904
699,271,33,650,1883,0.9678571428571429,0.96331787109375,756
700,286,20,742,1838,1.0209059233449478,26.49505615234375,808
701,274,26,756,1772,1.1901140684410647,-37.48406982421875,845
702,299,25,1095,1797,1.293040293040293,-15.3294677734375,1075
703,267,24,669,1699,1.1752988047808766,8.79193115234375,853
704,267,30,1045,1700,1.110091743119266,18.227294921875,1073
705,250,39,817,1707,1.206405693950178,26.153076171875,1018
706,285,24,874,1818,1.120754716981132,-70.18609619140625,846
707,262,37,691,1708,1.0957854406130267,5.1279296875,856
708,277,24,836,1787,1.1352313167259787,-21.58477783203125,883
709,265,48,678,1750,1.1023890784982935,33.94970703125,889
710,277,30,950,1742,1.1229235880398671,-10.59246826171875,985
711,259,43,915,1623,1.1401273885350318,47.8074951171875,1086
712,264,23,824,1771,1.0549828178694158,13.26165771484375,893
713,254,38,816,1724,1.169064748201439,-60.0382080078125,911
714,309,27,996,1951,1.1056105610561056,-37.28631591796875,929
715,272,20,705,1729,0.899641577060932,12.54559326171875,770
716,264,20,596,1719,1.0268199233716475,8.6231689453125,751
717,269,22,899,1723,1.1904761904761905,-10.3768310546875,970
718,250,32,822,1694,1.0422077922077921,66.41558837890625,985
719,244,29,799,1691,1.2596899224806202,-28.27545166015625,958
720,267,37,786,1733,1.0618181818181818,-49.47161865234375,846
721,258,30,766,1677,1.143835616438356,35.94891357421875,952
722,264,42,667,1758,0.9397163120567376,2.6414794921875,775
723,295,40,1209,1899,1.2037617554858935,35.037841796875,1168
724,279,47,778,1761,1.0950704225352113,17.90240478515625,915
725,280,44,744,1716,1.1477272727272727,17.0677490234375,913
726,268,44,931,1741,1.183673469387755,-26.002197265625,1021
727,265,37,882,1774,1.135135135135135,12.9765625,995
728,283,42,846,1714,1.249084249084249,36.66668701171875,1016
729,271,38,961,1745,1.1470588235294117,-12.062255859375,1027
730,274,50,1014,1754,1.2222222222222223,-25.1834716796875,1080
731,282,47,854,1727,1.1929824561403508,-18.012939453125,958
732,270,49,905,1774,1.140468227424749,17.73736572265625,1028
733,267,44,990,1756,1.068111455108359,51.5994873046875,1097
734,272,45,822,1756,1.0812720848056536,-21.9898681640625,914
735,270,45,876,1774,1.1717171717171717,36.015625,1032
736,256,43,860,1681,1.1879194630872483,13.1976318359375,1040
737,262,41,858,1702,1.099009900990099,4.51641845703125,984
738,260,36,909,1735,1.1317567567567568,-53.0506591796875,967
739,262,51,998,1744,1.1881533101045296,-78.0731201171875,1024
740,276,43,917,1732,1.3018867924528301,-50.034912109375,1004
741,267,40,788,1711,1.1,-13.45306396484375,908
742,255,56,697,1635,1.0460992907801419,-20.02508544921875,874
743,260,38,806,1706,1.143884892086331,-53.12445068359375,901
744,275,44,861,1771,1.25,-59.43890380859375,924
745,273,41,1082,1792,1.1867088607594938,-14.8486328125,1100
746,266,37,949,1831,1.1438127090301002,-26.20135498046875,983
747,284,42,993,1852,1.310077519379845,-71.54736328125,995
748,272,38,995,1821,1.2263513513513513,17.77880859375,1074
749,283,46,1018,1754,1.228956228956229,1.6134033203125,1091
750,240,49,739,1684,1.1986062717770034,-2.36175537109375,970
751,256,49,901,1709,1.127147766323024,-34.7337646484375,1015
752,296,41,971,1826,1.1091549295774648,-48.3419189453125,934
753,273,35,897,1795,1.181159420289855,-26.93780517578125,960
